alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam
ALM-10866,2026-08-04T14:40:25,SyslogNG,ao-054-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 75",dc2,rack-A,prod
ALM-10873,2026-08-04T14:40:30,Zabbix,ao-053-payment,payment-provider-gw,3,latency_high,"Yanit suresi p99 esigi asti, 1307 ms",dc1,rack-C,prod
ALM-10916,2026-08-04T14:40:34,AppDynamics,ao-054-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 76",dc2,rack-A,prod
ALM-10839,2026-08-04T14:40:38,Zabbix,ao-025-payment,payment-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 78",dc1,rack-B,prod
ALM-10812,2026-08-04T14:40:57,AppDynamics,ao-052-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 79",dc2,rack-B,prod
ALM-10925,2026-08-04T14:41:11,Prometheus,ao-052-payment,payment-provider-gw,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (195 ms),dc2,rack-B,prod
ALM-10840,2026-08-04T14:41:20,SyslogNG,ao-028-order,order-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (108 ms),dc2,rack-B,prod
ALM-10893,2026-08-04T14:41:28,AppDynamics,ao-020-billing,billing-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (167 ms),dc2,rack-C,prod
ALM-10876,2026-08-04T14:41:31,SyslogNG,ao-054-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc2,rack-A,prod
ALM-10835,2026-08-04T14:41:38,SyslogNG,ao-028-order,order-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (169 ms),dc2,rack-B,prod
ALM-10907,2026-08-04T14:41:42,OBM,ao-052-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (100 ms),dc2,rack-B,prod
ALM-10906,2026-08-04T14:41:44,Prometheus,ao-018-billing,billing-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (111 ms),dc2,rack-A,prod
ALM-10828,2026-08-04T14:41:54,Prometheus,ao-020-billing,billing-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (183 ms),dc2,rack-C,prod
ALM-10888,2026-08-04T14:41:55,SyslogNG,ao-052-payment,payment-provider-gw,5,ext_slow,Dis servis payment-provider-gw yanit suresi 763 ms,dc2,rack-B,prod
ALM-10953,2026-08-04T14:42:14,SyslogNG,ao-008-web,web-bff,2,cert_expiry,Sertifika 18 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-10950,2026-08-04T14:42:29,AppDynamics,ao-012-session,session-service,1,network_flap,Arayuz eth0 link durumu 32 kez degisti,dc2,rack-A,prod
ALM-10939,2026-08-04T14:43:57,Zabbix,ao-044-load,load-balancer,2,ntp_drift,Saat sapmasi 463 ms,dc2,rack-C,prod
