alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam
ALM-10129,2026-05-14T01:26:28,AppDynamics,ao-026-payment,payment-service,4,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (117 ms),dc2,rack-C,prod
ALM-10085,2026-05-14T01:26:31,SyslogNG,ao-024-payment,payment-service,5,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (170 ms),dc2,rack-A,prod
ALM-10038,2026-05-14T01:26:33,OBM,ao-043-load,load-balancer,4,latency_high,"Yanit suresi p99 esigi asti, 562 ms",dc1,rack-B,prod
ALM-10226,2026-05-14T01:26:39,Prometheus,ao-024-payment,payment-service,4,conn_refused,"subscriber-db baglantisi reddedildi, connection refused",dc2,rack-A,prod
ALM-10103,2026-05-14T01:26:41,AppDynamics,ao-026-payment,payment-service,3,latency_high,"Yanit suresi p99 esigi asti, 741 ms",dc2,rack-C,prod
ALM-10047,2026-05-14T01:26:44,AppDynamics,ao-013-session,session-service,3,http_5xx,HTTP 5xx hata orani yuzde 59 seviyesine cikti,dc1,rack-B,prod
ALM-10237,2026-05-14T01:26:47,Prometheus,ao-024-payment,payment-service,5,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (117 ms),dc2,rack-A,prod
ALM-10248,2026-05-14T01:26:48,SyslogNG,ao-015-subscriber,subscriber-service,1,network_flap,Arayuz eth0 link durumu 23 kez degisti,dc1,rack-A,prod
ALM-10286,2026-05-14T01:26:48,AppDynamics,ao-022-charging,charging-service,2,ntp_drift,Saat sapmasi 598 ms,dc2,rack-B,prod
ALM-10217,2026-05-14T01:26:50,Zabbix,ao-037-cache,cache-cluster,4,http_5xx,HTTP 5xx hata orani yuzde 32 seviyesine cikti,dc1,rack-B,prod
ALM-10238,2026-05-14T01:26:54,OBM,ao-002-api,api-gateway,5,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (167 ms),dc2,rack-C,prod
ALM-10163,2026-05-14T01:27:04,Zabbix,ao-031-subscriber,subscriber-db,5,conn_refused,"subscriber-db baglantisi reddedildi, connection refused",dc1,rack-B,prod
ALM-10122,2026-05-14T01:27:09,SyslogNG,ao-014-session,session-service,3,latency_high,"Yanit suresi p99 esigi asti, 309 ms",dc2,rack-C,prod
ALM-10140,2026-05-14T01:27:09,SyslogNG,ao-019-billing,billing-service,5,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (184 ms),dc1,rack-B,prod
ALM-10110,2026-05-14T01:27:13,Zabbix,ao-038-cache,cache-cluster,3,latency_high,"Yanit suresi p99 esigi asti, 569 ms",dc2,rack-C,prod
ALM-10131,2026-05-14T01:27:20,AppDynamics,ao-037-cache,cache-cluster,4,http_5xx,HTTP 5xx hata orani yuzde 74 seviyesine cikti,dc1,rack-B,prod
ALM-10050,2026-05-14T01:27:22,Prometheus,ao-014-session,session-service,4,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (194 ms),dc2,rack-C,prod
ALM-10185,2026-05-14T01:27:26,AppDynamics,ao-038-cache,cache-cluster,3,latency_high,"Yanit suresi p99 esigi asti, 855 ms",dc2,rack-C,prod
ALM-10180,2026-05-14T01:27:35,Zabbix,ao-007-web,web-bff,5,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (129 ms),dc1,rack-B,prod
ALM-10190,2026-05-14T01:27:39,OBM,ao-002-api,api-gateway,4,latency_high,"Yanit suresi p99 esigi asti, 309 ms",dc2,rack-C,prod
ALM-10245,2026-05-14T01:27:41,OBM,ao-041-object,object-store,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 95 saniye",dc1,rack-C,prod
ALM-10067,2026-05-14T01:27:42,Zabbix,ao-043-load,load-balancer,4,latency_high,"Yanit suresi p99 esigi asti, 450 ms",dc1,rack-B,prod
ALM-10030,2026-05-14T01:27:44,Zabbix,ao-033-subscriber,subscriber-db,3,conn_refused,"subscriber-db baglantisi reddedildi, connection refused",dc1,rack-A,prod
ALM-10269,2026-05-14T01:27:53,Zabbix,ao-051-report,report-batch,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 76 dolu",dc1,rack-A,prod
ALM-10168,2026-05-14T01:27:56,AppDynamics,ao-012-session,session-service,5,conn_refused,"cache-cluster baglantisi reddedildi, connection refused",dc2,rack-A,prod
ALM-10191,2026-05-14T01:28:03,OBM,ao-031-subscriber,subscriber-db,4,latency_high,"Yanit suresi p99 esigi asti, 282 ms",dc1,rack-B,prod
ALM-10036,2026-05-14T01:28:05,Prometheus,ao-012-session,session-service,4,thread_pool,Thread pool doluluk yuzde 89,dc2,rack-A,prod
ALM-10213,2026-05-14T01:28:08,Zabbix,ao-013-session,session-service,5,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (183 ms),dc1,rack-B,prod
ALM-10161,2026-05-14T01:28:22,Prometheus,ao-013-session,session-service,3,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (119 ms),dc1,rack-B,prod
ALM-10071,2026-05-14T01:28:23,Zabbix,ao-007-web,web-bff,3,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (128 ms),dc1,rack-B,prod
ALM-10141,2026-05-14T01:28:28,Zabbix,ao-026-payment,payment-service,4,conn_refused,"load-balancer baglantisi reddedildi, connection refused",dc2,rack-C,prod
ALM-10153,2026-05-14T01:28:36,SyslogNG,ao-003-api,api-gateway,4,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (120 ms),dc1,rack-A,prod
ALM-10115,2026-05-14T01:28:42,OBM,ao-025-payment,payment-service,3,latency_high,"Yanit suresi p99 esigi asti, 786 ms",dc1,rack-B,prod
ALM-10091,2026-05-14T01:28:47,AppDynamics,ao-012-session,session-service,4,thread_pool,Thread pool doluluk yuzde 94,dc2,rack-A,prod
ALM-10133,2026-05-14T01:28:48,AppDynamics,ao-014-session,session-service,5,conn_refused,"cache-cluster baglantisi reddedildi, connection refused",dc2,rack-C,prod
ALM-10187,2026-05-14T01:28:50,Prometheus,ao-013-session,session-service,4,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (151 ms),dc1,rack-B,prod
ALM-10211,2026-05-14T01:28:58,Prometheus,ao-031-subscriber,subscriber-db,4,conn_refused,"subscriber-db baglantisi reddedildi, connection refused",dc1,rack-B,prod
ALM-10271,2026-05-14T01:28:59,Prometheus,ao-046-dns,dns-resolver,1,cert_expiry,Sertifika 45 gun icinde suresi dolacak,dc2,rack-B,prod
ALM-10169,2026-05-14T01:29:04,AppDynamics,ao-018-billing,billing-service,4,conn_refused,"subscriber-db baglantisi reddedildi, connection refused",dc2,rack-A,prod
ALM-10278,2026-05-14T01:29:05,AppDynamics,ao-040-message,message-queue,1,backup_warn,Yedekleme 81 dakika gecikmeli,dc2,rack-B,prod
ALM-10165,2026-05-14T01:29:17,AppDynamics,ao-031-subscriber,subscriber-db,3,http_5xx,HTTP 5xx hata orani yuzde 30 seviyesine cikti,dc1,rack-B,prod
ALM-10243,2026-05-14T01:29:24,OBM,ao-031-subscriber,subscriber-db,4,latency_high,"Yanit suresi p99 esigi asti, 697 ms",dc1,rack-B,prod
ALM-10031,2026-05-14T01:29:28,Prometheus,ao-043-load,load-balancer,3,latency_high,"Yanit suresi p99 esigi asti, 699 ms",dc1,rack-B,prod
ALM-10219,2026-05-14T01:29:29,OBM,ao-042-load,load-balancer,3,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (173 ms),dc2,rack-A,prod
ALM-10200,2026-05-14T01:29:39,Prometheus,ao-003-api,api-gateway,5,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (187 ms),dc1,rack-A,prod
ALM-10060,2026-05-14T01:29:41,OBM,ao-003-api,api-gateway,5,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (207 ms),dc1,rack-A,prod
ALM-10210,2026-05-14T01:29:48,OBM,ao-042-load,load-balancer,3,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (125 ms),dc2,rack-A,prod
ALM-10280,2026-05-14T01:29:50,OBM,ao-010-auth,auth-service,2,ntp_drift,Saat sapmasi 238 ms,dc2,rack-B,prod
ALM-10282,2026-05-14T01:29:52,AppDynamics,ao-056-kyc,kyc-provider-gw,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 79 saniye",dc2,rack-C,prod
ALM-10068,2026-05-14T01:29:54,Zabbix,ao-002-api,api-gateway,4,http_5xx,HTTP 5xx hata orani yuzde 30 seviyesine cikti,dc2,rack-C,prod
ALM-10069,2026-05-14T01:29:57,Prometheus,ao-001-api,api-gateway,4,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (123 ms),dc1,rack-B,prod
ALM-10138,2026-05-14T01:30:06,AppDynamics,ao-037-cache,cache-cluster,5,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (211 ms),dc1,rack-B,prod
ALM-10120,2026-05-14T01:30:10,OBM,ao-024-payment,payment-service,3,latency_high,"Yanit suresi p99 esigi asti, 409 ms",dc2,rack-A,prod
ALM-10193,2026-05-14T01:30:10,Zabbix,ao-018-billing,billing-service,3,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (191 ms),dc2,rack-A,prod
ALM-10049,2026-05-14T01:30:12,OBM,ao-007-web,web-bff,3,latency_high,"Yanit suresi p99 esigi asti, 231 ms",dc1,rack-B,prod
ALM-10045,2026-05-14T01:30:14,OBM,ao-002-api,api-gateway,5,http_5xx,HTTP 5xx hata orani yuzde 68 seviyesine cikti,dc2,rack-C,prod
ALM-10099,2026-05-14T01:30:16,OBM,ao-014-session,session-service,3,thread_pool,Thread pool doluluk yuzde 87,dc2,rack-C,prod
ALM-10283,2026-05-14T01:30:19,OBM,ao-040-message,message-queue,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 82 dolu",dc2,rack-B,prod
ALM-10080,2026-05-14T01:30:20,AppDynamics,ao-014-session,session-service,3,thread_pool,Thread pool doluluk yuzde 85,dc2,rack-C,prod
ALM-10089,2026-05-14T01:30:27,Zabbix,ao-033-subscriber,subscriber-db,4,http_5xx,HTTP 5xx hata orani yuzde 44 seviyesine cikti,dc1,rack-A,prod
ALM-10101,2026-05-14T01:30:28,SyslogNG,ao-031-subscriber,subscriber-db,5,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (208 ms),dc1,rack-B,prod
ALM-10042,2026-05-14T01:30:30,Prometheus,ao-033-subscriber,subscriber-db,4,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (161 ms),dc1,rack-A,prod
ALM-10093,2026-05-14T01:30:36,SyslogNG,ao-031-subscriber,subscriber-db,3,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (203 ms),dc1,rack-B,prod
ALM-10218,2026-05-14T01:30:36,AppDynamics,ao-043-load,load-balancer,3,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (117 ms),dc1,rack-B,prod
ALM-10125,2026-05-14T01:30:38,AppDynamics,ao-019-billing,billing-service,4,http_5xx,HTTP 5xx hata orani yuzde 61 seviyesine cikti,dc1,rack-B,prod
ALM-10227,2026-05-14T01:30:47,SyslogNG,ao-024-payment,payment-service,4,conn_refused,"subscriber-db baglantisi reddedildi, connection refused",dc2,rack-A,prod
ALM-10144,2026-05-14T01:30:51,Prometheus,ao-037-cache,cache-cluster,3,thread_pool,Thread pool doluluk yuzde 97,dc1,rack-B,prod
ALM-10204,2026-05-14T01:30:51,AppDynamics,ao-019-billing,billing-service,4,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (198 ms),dc1,rack-B,prod
ALM-10126,2026-05-14T01:30:52,Prometheus,ao-003-api,api-gateway,5,http_5xx,HTTP 5xx hata orani yuzde 62 seviyesine cikti,dc1,rack-A,prod
ALM-10148,2026-05-14T01:30:59,AppDynamics,ao-037-cache,cache-cluster,3,latency_high,"Yanit suresi p99 esigi asti, 479 ms",dc1,rack-B,prod
ALM-10070,2026-05-14T01:31:07,SyslogNG,ao-031-subscriber,subscriber-db,4,http_5xx,HTTP 5xx hata orani yuzde 60 seviyesine cikti,dc1,rack-B,prod
ALM-10037,2026-05-14T01:31:15,AppDynamics,ao-050-reconciliation,reconciliation-batch,4,latency_high,"Yanit suresi p99 esigi asti, 385 ms",dc2,rack-C,prod
ALM-10066,2026-05-14T01:31:19,Prometheus,ao-018-billing,billing-service,4,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (143 ms),dc2,rack-A,prod
ALM-10145,2026-05-14T01:31:26,OBM,ao-032-subscriber,subscriber-db,4,thread_pool,Thread pool doluluk yuzde 89,dc2,rack-C,prod
ALM-10274,2026-05-14T01:31:29,Zabbix,ao-016-subscriber,subscriber-service,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 80 dolu",dc2,rack-B,prod
ALM-10224,2026-05-14T01:31:29,AppDynamics,ao-038-cache,cache-cluster,3,http_5xx,HTTP 5xx hata orani yuzde 72 seviyesine cikti,dc2,rack-C,prod
ALM-10175,2026-05-14T01:31:59,AppDynamics,ao-024-payment,payment-service,4,latency_high,"Yanit suresi p99 esigi asti, 817 ms",dc2,rack-A,prod
ALM-10196,2026-05-14T01:32:03,OBM,ao-003-api,api-gateway,5,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (115 ms),dc1,rack-A,prod
ALM-10118,2026-05-14T01:32:04,Zabbix,ao-020-billing,billing-service,4,http_5xx,HTTP 5xx hata orani yuzde 46 seviyesine cikti,dc2,rack-C,prod
ALM-10256,2026-05-14T01:32:11,AppDynamics,ao-005-mobile,mobile-bff,1,cert_expiry,Sertifika 44 gun icinde suresi dolacak,dc1,rack-C,prod
ALM-10081,2026-05-14T01:32:16,Zabbix,ao-018-billing,billing-service,4,conn_refused,"subscriber-db baglantisi reddedildi, connection refused",dc2,rack-A,prod
ALM-10154,2026-05-14T01:32:19,AppDynamics,ao-042-load,load-balancer,5,http_5xx,HTTP 5xx hata orani yuzde 39 seviyesine cikti,dc2,rack-A,prod
ALM-10032,2026-05-14T01:32:22,SyslogNG,ao-012-session,session-service,3,latency_high,"Yanit suresi p99 esigi asti, 732 ms",dc2,rack-A,prod
ALM-10127,2026-05-14T01:32:40,OBM,ao-050-reconciliation,reconciliation-batch,5,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (120 ms),dc2,rack-C,prod
ALM-10135,2026-05-14T01:32:41,Zabbix,ao-013-session,session-service,4,http_5xx,HTTP 5xx hata orani yuzde 47 seviyesine cikti,dc1,rack-B,prod
ALM-10209,2026-05-14T01:32:46,Prometheus,ao-014-session,session-service,4,http_5xx,HTTP 5xx hata orani yuzde 63 seviyesine cikti,dc2,rack-C,prod
ALM-10214,2026-05-14T01:32:50,Zabbix,ao-018-billing,billing-service,4,latency_high,"Yanit suresi p99 esigi asti, 673 ms",dc2,rack-A,prod
ALM-10077,2026-05-14T01:32:55,Zabbix,ao-044-load,load-balancer,3,latency_high,"Yanit suresi p99 esigi asti, 932 ms",dc2,rack-C,prod
ALM-10231,2026-05-14T01:32:57,Zabbix,ao-037-cache,cache-cluster,3,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (145 ms),dc1,rack-B,prod
ALM-10064,2026-05-14T01:33:01,OBM,ao-001-api,api-gateway,4,thread_pool,Thread pool doluluk yuzde 95,dc1,rack-B,prod
ALM-10189,2026-05-14T01:33:05,Prometheus,ao-044-load,load-balancer,5,http_5xx,HTTP 5xx hata orani yuzde 75 seviyesine cikti,dc2,rack-C,prod
ALM-10253,2026-05-14T01:33:13,SyslogNG,ao-029-catalog,catalog-service,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 89 saniye",dc1,rack-C,prod
ALM-10109,2026-05-14T01:33:17,AppDynamics,ao-002-api,api-gateway,4,thread_pool,Thread pool doluluk yuzde 88,dc2,rack-C,prod
ALM-10181,2026-05-14T01:33:19,AppDynamics,ao-050-reconciliation,reconciliation-batch,4,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (196 ms),dc2,rack-C,prod
ALM-10277,2026-05-14T01:33:19,SyslogNG,ao-055-sms,sms-gateway,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 96 saniye",dc1,rack-B,prod
ALM-10134,2026-05-14T01:33:36,Prometheus,ao-020-billing,billing-service,4,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (216 ms),dc2,rack-C,prod
ALM-10205,2026-05-14T01:33:38,OBM,ao-013-session,session-service,4,latency_high,"Yanit suresi p99 esigi asti, 573 ms",dc1,rack-B,prod
ALM-10155,2026-05-14T01:33:45,Zabbix,ao-031-subscriber,subscriber-db,4,thread_pool,Thread pool doluluk yuzde 89,dc1,rack-B,prod
ALM-10251,2026-05-14T01:33:48,Prometheus,ao-045-dns,dns-resolver,1,cert_expiry,Sertifika 48 gun icinde suresi dolacak,dc1,rack-A,prod
ALM-10116,2026-05-14T01:33:52,Prometheus,ao-026-payment,payment-service,4,latency_high,"Yanit suresi p99 esigi asti, 318 ms",dc2,rack-C,prod
ALM-10192,2026-05-14T01:33:56,OBM,ao-008-web,web-bff,3,latency_high,"Yanit suresi p99 esigi asti, 599 ms",dc2,rack-C,prod
ALM-10078,2026-05-14T01:33:58,AppDynamics,ao-050-reconciliation,reconciliation-batch,3,timeout,load-balancer servisine yapilan cagri zaman asimina ugradi (187 ms),dc2,rack-C,prod
ALM-10136,2026-05-14T01:34:06,SyslogNG,ao-042-load,load-balancer,4,thread_pool,Thread pool doluluk yuzde 96,dc2,rack-A,prod
ALM-10065,2026-05-14T01:34:16,SyslogNG,ao-018-billing,billing-service,3,http_5xx,HTTP 5xx hata orani yuzde 32 seviyesine cikti,dc2,rack-A,prod
ALM-10279,2026-05-14T01:34:16,Zabbix,ao-039-message,message-queue,1,ntp_drift,Saat sapmasi 699 ms,dc1,rack-A,prod
ALM-10102,2026-05-14T01:34:17,SyslogNG,ao-020-billing,billing-service,4,thread_pool,Thread pool doluluk yuzde 97,dc2,rack-C,prod
ALM-10111,2026-05-14T01:34:18,SyslogNG,ao-025-payment,payment-service,4,http_5xx,HTTP 5xx hata orani yuzde 79 seviyesine cikti,dc1,rack-B,prod
ALM-10073,2026-05-14T01:34:25,Prometheus,ao-019-billing,billing-service,4,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (100 ms),dc1,rack-B,prod
ALM-10202,2026-05-14T01:34:25,Zabbix,ao-018-billing,billing-service,4,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (92 ms),dc2,rack-A,prod
ALM-10240,2026-05-14T01:34:25,Zabbix,ao-031-subscriber,subscriber-db,3,latency_high,"Yanit suresi p99 esigi asti, 255 ms",dc1,rack-B,prod
ALM-10258,2026-05-14T01:34:26,OBM,ao-040-message,message-queue,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 77 dolu",dc2,rack-B,prod
ALM-10197,2026-05-14T01:34:30,OBM,ao-012-session,session-service,3,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (166 ms),dc2,rack-A,prod
ALM-10041,2026-05-14T01:34:32,Zabbix,ao-014-session,session-service,3,thread_pool,Thread pool doluluk yuzde 86,dc2,rack-C,prod
ALM-10208,2026-05-14T01:34:37,AppDynamics,ao-038-cache,cache-cluster,5,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (102 ms),dc2,rack-C,prod
ALM-10260,2026-05-14T01:34:48,AppDynamics,ao-051-report,report-batch,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 89 saniye",dc1,rack-A,prod
ALM-10246,2026-05-14T01:36:47,Zabbix,ao-051-report,report-batch,2,ntp_drift,Saat sapmasi 336 ms,dc1,rack-A,prod
ALM-10267,2026-05-14T01:36:53,OBM,ao-056-kyc,kyc-provider-gw,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 81 dolu",dc2,rack-C,prod
ALM-10262,2026-05-14T01:37:14,AppDynamics,ao-036-billing,billing-db,3,network_flap,Arayuz eth0 link durumu 53 kez degisti,dc2,rack-A,prod
ALM-10284,2026-05-14T01:38:27,SyslogNG,ao-015-subscriber,subscriber-service,1,ntp_drift,Saat sapmasi 841 ms,dc1,rack-A,prod
