alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam
ALM-10646,2026-07-18T01:55:30,OBM,ao-012-session,session-service,3,latency_high,"Yanit suresi p99 esigi asti, 256 ms",dc2,rack-A,prod
ALM-10686,2026-07-18T01:55:38,Zabbix,ao-010-auth,auth-service,4,thread_pool,Thread pool doluluk yuzde 96,dc2,rack-B,prod
ALM-10584,2026-07-18T01:57:09,AppDynamics,ao-012-session,session-service,5,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 98",dc2,rack-A,prod
ALM-10622,2026-07-18T01:57:28,OBM,ao-004-mobile,mobile-bff,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (179 ms),dc2,rack-B,prod
ALM-10590,2026-07-18T01:57:35,Zabbix,ao-014-session,session-service,4,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 99",dc2,rack-C,prod
ALM-10587,2026-07-18T01:57:37,AppDynamics,ao-013-session,session-service,4,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 93",dc1,rack-B,prod
ALM-10634,2026-07-18T01:57:57,Prometheus,ao-005-mobile,mobile-bff,2,latency_high,"Yanit suresi p99 esigi asti, 634 ms",dc1,rack-C,prod
ALM-10613,2026-07-18T01:58:37,AppDynamics,ao-009-auth,auth-service,2,latency_high,"Yanit suresi p99 esigi asti, 679 ms",dc1,rack-A,prod
ALM-10716,2026-07-18T01:58:54,SyslogNG,ao-010-auth,auth-service,4,thread_pool,Thread pool doluluk yuzde 92,dc2,rack-B,prod
ALM-10583,2026-07-18T01:59:09,AppDynamics,ao-014-session,session-service,4,gc_pressure,GC duraklama suresi 2413 ms,dc2,rack-C,prod
ALM-10578,2026-07-18T01:59:13,SyslogNG,ao-013-session,session-service,3,gc_pressure,GC duraklama suresi 1643 ms,dc1,rack-B,prod
ALM-10687,2026-07-18T01:59:20,Prometheus,ao-037-cache,cache-cluster,4,thread_pool,Thread pool doluluk yuzde 92,dc1,rack-B,prod
ALM-10573,2026-07-18T01:59:28,OBM,ao-012-session,session-service,3,gc_pressure,GC duraklama suresi 3141 ms,dc2,rack-A,prod
ALM-10623,2026-07-18T01:59:53,Prometheus,ao-037-cache,cache-cluster,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (135 ms),dc1,rack-B,prod
ALM-10689,2026-07-18T01:59:55,SyslogNG,ao-037-cache,cache-cluster,4,http_5xx,HTTP 5xx hata orani yuzde 15 seviyesine cikti,dc1,rack-B,prod
ALM-10684,2026-07-18T02:00:05,SyslogNG,ao-005-mobile,mobile-bff,4,http_5xx,HTTP 5xx hata orani yuzde 38 seviyesine cikti,dc1,rack-C,prod
ALM-10701,2026-07-18T02:00:05,AppDynamics,ao-013-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (223 ms),dc1,rack-B,prod
ALM-10616,2026-07-18T02:00:38,AppDynamics,ao-008-web,web-bff,4,latency_high,"Yanit suresi p99 esigi asti, 763 ms",dc2,rack-C,prod
ALM-10591,2026-07-18T02:01:02,OBM,ao-014-session,session-service,4,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 99",dc2,rack-C,prod
ALM-10585,2026-07-18T02:01:04,SyslogNG,ao-012-session,session-service,4,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 98",dc2,rack-A,prod
ALM-10588,2026-07-18T02:01:04,AppDynamics,ao-013-session,session-service,5,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 95",dc1,rack-B,prod
ALM-10694,2026-07-18T02:01:10,OBM,ao-008-web,web-bff,2,latency_high,"Yanit suresi p99 esigi asti, 230 ms",dc2,rack-C,prod
ALM-10704,2026-07-18T02:01:49,Zabbix,ao-037-cache,cache-cluster,4,thread_pool,Thread pool doluluk yuzde 98,dc1,rack-B,prod
ALM-10620,2026-07-18T02:01:49,OBM,ao-037-cache,cache-cluster,2,latency_high,"Yanit suresi p99 esigi asti, 567 ms",dc1,rack-B,prod
ALM-10761,2026-07-18T02:01:56,AppDynamics,ao-035-billing,billing-db,2,ntp_drift,Saat sapmasi 300 ms,dc1,rack-C,prod
ALM-10625,2026-07-18T02:02:02,OBM,ao-006-mobile,mobile-bff,3,gc_pressure,GC duraklama suresi 2100 ms,dc2,rack-A,prod
ALM-10688,2026-07-18T02:02:06,Prometheus,ao-010-auth,auth-service,4,gc_pressure,GC duraklama suresi 2256 ms,dc2,rack-B,prod
ALM-10674,2026-07-18T02:04:09,SyslogNG,ao-012-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (114 ms),dc2,rack-A,prod
ALM-10639,2026-07-18T02:04:44,SyslogNG,ao-013-session,session-service,2,latency_high,"Yanit suresi p99 esigi asti, 625 ms",dc1,rack-B,prod
ALM-10732,2026-07-18T02:04:50,Zabbix,ao-037-cache,cache-cluster,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (213 ms),dc1,rack-B,prod
ALM-10592,2026-07-18T02:05:10,OBM,ao-014-session,session-service,5,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 99",dc2,rack-C,prod
ALM-10608,2026-07-18T02:05:10,Zabbix,ao-007-web,web-bff,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (172 ms),dc1,rack-B,prod
ALM-10669,2026-07-18T02:05:22,AppDynamics,ao-004-mobile,mobile-bff,4,thread_pool,Thread pool doluluk yuzde 90,dc2,rack-B,prod
ALM-10610,2026-07-18T02:05:30,AppDynamics,ao-014-session,session-service,2,latency_high,"Yanit suresi p99 esigi asti, 175 ms",dc2,rack-C,prod
ALM-10589,2026-07-18T02:05:31,Zabbix,ao-013-session,session-service,5,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 97",dc1,rack-B,prod
ALM-10723,2026-07-18T02:05:41,OBM,ao-011-auth,auth-service,4,http_5xx,HTTP 5xx hata orani yuzde 15 seviyesine cikti,dc1,rack-C,prod
ALM-10586,2026-07-18T02:05:44,AppDynamics,ao-012-session,session-service,5,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 99",dc2,rack-A,prod
ALM-10718,2026-07-18T02:06:38,OBM,ao-013-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (232 ms),dc1,rack-B,prod
ALM-10676,2026-07-18T02:07:02,SyslogNG,ao-013-session,session-service,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (181 ms),dc1,rack-B,prod
ALM-10681,2026-07-18T02:07:03,Zabbix,ao-013-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (151 ms),dc1,rack-B,prod
ALM-10599,2026-07-18T02:07:46,AppDynamics,ao-037-cache,cache-cluster,3,http_5xx,HTTP 5xx hata orani yuzde 36 seviyesine cikti,dc1,rack-B,prod
ALM-10707,2026-07-18T02:08:14,SyslogNG,ao-005-mobile,mobile-bff,4,latency_high,"Yanit suresi p99 esigi asti, 421 ms",dc1,rack-C,prod
ALM-10769,2026-07-18T02:08:29,AppDynamics,ao-053-payment,payment-provider-gw,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 109 saniye",dc1,rack-C,prod
ALM-10762,2026-07-18T02:08:36,AppDynamics,ao-044-load,load-balancer,1,cert_expiry,Sertifika 30 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-10742,2026-07-18T02:08:43,OBM,ao-008-web,web-bff,4,latency_high,"Yanit suresi p99 esigi asti, 886 ms",dc2,rack-C,prod
ALM-10678,2026-07-18T02:09:07,SyslogNG,ao-013-session,session-service,4,gc_pressure,GC duraklama suresi 1771 ms,dc1,rack-B,prod
ALM-10737,2026-07-18T02:09:08,Prometheus,ao-007-web,web-bff,2,latency_high,"Yanit suresi p99 esigi asti, 325 ms",dc1,rack-B,prod
ALM-10675,2026-07-18T02:09:17,Prometheus,ao-010-auth,auth-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (190 ms),dc2,rack-B,prod
ALM-10656,2026-07-18T02:10:20,SyslogNG,ao-004-mobile,mobile-bff,3,latency_high,"Yanit suresi p99 esigi asti, 534 ms",dc2,rack-B,prod
ALM-10744,2026-07-18T02:10:23,Prometheus,ao-025-payment,payment-service,1,backup_warn,Yedekleme 59 dakika gecikmeli,dc1,rack-B,prod
ALM-10605,2026-07-18T02:10:42,OBM,ao-013-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (213 ms),dc1,rack-B,prod
ALM-10725,2026-07-18T02:11:13,AppDynamics,ao-038-cache,cache-cluster,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (173 ms),dc2,rack-C,prod
ALM-10731,2026-07-18T02:11:19,Prometheus,ao-014-session,session-service,3,thread_pool,Thread pool doluluk yuzde 85,dc2,rack-C,prod
ALM-10602,2026-07-18T02:11:41,Prometheus,ao-038-cache,cache-cluster,2,latency_high,"Yanit suresi p99 esigi asti, 891 ms",dc2,rack-C,prod
ALM-10758,2026-07-18T02:11:47,Zabbix,ao-031-subscriber,subscriber-db,1,backup_warn,Yedekleme 37 dakika gecikmeli,dc1,rack-B,prod
ALM-10736,2026-07-18T02:12:01,OBM,ao-006-mobile,mobile-bff,4,latency_high,"Yanit suresi p99 esigi asti, 656 ms",dc2,rack-A,prod
ALM-10593,2026-07-18T02:12:13,Prometheus,ao-007-web,web-bff,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (133 ms),dc1,rack-B,prod
ALM-10668,2026-07-18T02:12:23,SyslogNG,ao-007-web,web-bff,3,gc_pressure,GC duraklama suresi 3632 ms,dc1,rack-B,prod
ALM-10728,2026-07-18T02:12:43,Prometheus,ao-004-mobile,mobile-bff,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (201 ms),dc2,rack-B,prod
ALM-10702,2026-07-18T02:12:44,Prometheus,ao-006-mobile,mobile-bff,4,gc_pressure,GC duraklama suresi 3487 ms,dc2,rack-A,prod
ALM-10629,2026-07-18T02:13:02,OBM,ao-008-web,web-bff,4,latency_high,"Yanit suresi p99 esigi asti, 225 ms",dc2,rack-C,prod
ALM-10710,2026-07-18T02:13:05,OBM,ao-011-auth,auth-service,4,thread_pool,Thread pool doluluk yuzde 91,dc1,rack-C,prod
ALM-10661,2026-07-18T02:13:36,Prometheus,ao-005-mobile,mobile-bff,4,http_5xx,HTTP 5xx hata orani yuzde 27 seviyesine cikti,dc1,rack-C,prod
ALM-10738,2026-07-18T02:14:40,Prometheus,ao-011-auth,auth-service,4,http_5xx,HTTP 5xx hata orani yuzde 18 seviyesine cikti,dc1,rack-C,prod
ALM-10729,2026-07-18T02:14:51,Zabbix,ao-037-cache,cache-cluster,4,http_5xx,HTTP 5xx hata orani yuzde 45 seviyesine cikti,dc1,rack-B,prod
ALM-10763,2026-07-18T02:14:56,SyslogNG,ao-046-dns,dns-resolver,2,cert_expiry,Sertifika 37 gun icinde suresi dolacak,dc2,rack-B,prod
ALM-10615,2026-07-18T02:14:58,AppDynamics,ao-007-web,web-bff,3,http_5xx,HTTP 5xx hata orani yuzde 17 seviyesine cikti,dc1,rack-B,prod
ALM-10648,2026-07-18T02:15:13,Zabbix,ao-008-web,web-bff,3,latency_high,"Yanit suresi p99 esigi asti, 442 ms",dc2,rack-C,prod
