alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam
ALM-10325,2026-06-03T02:27:03,Prometheus,ao-035-billing,billing-db,4,latency_high,"Yanit suresi p99 esigi asti, 921 ms",dc1,rack-C,prod
ALM-10470,2026-06-03T02:27:06,AppDynamics,ao-026-payment,payment-service,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 103",dc2,rack-C,prod
ALM-10508,2026-06-03T02:27:07,SyslogNG,ao-006-mobile,mobile-bff,1,ntp_drift,Saat sapmasi 792 ms,dc2,rack-A,prod
ALM-10351,2026-06-03T02:27:09,SyslogNG,ao-027-order,order-service,3,http_5xx,HTTP 5xx hata orani yuzde 43 seviyesine cikti,dc1,rack-A,prod
ALM-10440,2026-06-03T02:27:18,Zabbix,ao-018-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 74",dc2,rack-A,prod
ALM-10313,2026-06-03T02:27:19,AppDynamics,ao-018-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 81",dc2,rack-A,prod
ALM-10328,2026-06-03T02:27:21,OBM,ao-026-payment,payment-service,4,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (239 ms),dc2,rack-C,prod
ALM-10458,2026-06-03T02:27:21,Prometheus,ao-035-billing,billing-db,4,txn_fail,"Islem basarisiz, hata orani yuzde 89",dc1,rack-C,prod
ALM-10385,2026-06-03T02:27:22,Prometheus,ao-023-charging,charging-service,5,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu DB-WRITE-07",dc1,rack-C,prod
ALM-10529,2026-06-03T02:27:25,Zabbix,ao-055-sms,sms-gateway,2,cert_expiry,Sertifika 45 gun icinde suresi dolacak,dc1,rack-B,prod
ALM-10405,2026-06-03T02:27:33,Prometheus,ao-023-charging,charging-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (165 ms),dc1,rack-C,prod
ALM-10476,2026-06-03T02:27:56,Prometheus,ao-034-billing,billing-db,5,txn_fail,"Islem basarisiz, hata orani yuzde 92",dc2,rack-B,prod
ALM-10531,2026-06-03T02:28:00,AppDynamics,ao-048-batch,batch-scheduler,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 80 dolu",dc2,rack-A,prod
ALM-10350,2026-06-03T02:28:03,Zabbix,ao-021-charging,charging-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc1,rack-A,prod
ALM-10396,2026-06-03T02:28:19,OBM,ao-021-charging,charging-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 85",dc1,rack-A,prod
ALM-10521,2026-06-03T02:28:24,SyslogNG,ao-052-payment,payment-provider-gw,1,backup_warn,Yedekleme 28 dakika gecikmeli,dc2,rack-B,prod
ALM-10525,2026-06-03T02:28:36,SyslogNG,ao-005-mobile,mobile-bff,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 106 saniye",dc1,rack-C,prod
ALM-10370,2026-06-03T02:28:46,Zabbix,ao-035-billing,billing-db,4,txn_fail,"Islem basarisiz, hata orani yuzde 83",dc1,rack-C,prod
ALM-10374,2026-06-03T02:28:46,AppDynamics,ao-020-billing,billing-service,4,latency_high,"Yanit suresi p99 esigi asti, 730 ms",dc2,rack-C,prod
ALM-10386,2026-06-03T02:28:47,Zabbix,ao-049-invoice,invoice-batch,4,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu DB-WRITE-07",dc1,rack-B,prod
ALM-10358,2026-06-03T02:28:54,OBM,ao-021-charging,charging-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 83",dc1,rack-A,prod
ALM-10332,2026-06-03T02:28:55,OBM,ao-023-charging,charging-service,5,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu DB-WRITE-07",dc1,rack-C,prod
ALM-10392,2026-06-03T02:29:05,SyslogNG,ao-025-payment,payment-service,5,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 82",dc1,rack-B,prod
ALM-10417,2026-06-03T02:29:05,Prometheus,ao-028-order,order-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 89",dc2,rack-B,prod
ALM-10360,2026-06-03T02:29:24,SyslogNG,ao-022-charging,charging-service,3,latency_high,"Yanit suresi p99 esigi asti, 849 ms",dc2,rack-B,prod
ALM-10318,2026-06-03T02:29:29,SyslogNG,ao-036-billing,billing-db,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (252 ms),dc2,rack-A,prod
ALM-10377,2026-06-03T02:29:31,OBM,ao-025-payment,payment-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (173 ms),dc1,rack-B,prod
ALM-10431,2026-06-03T02:29:32,Prometheus,ao-026-payment,payment-service,3,latency_high,"Yanit suresi p99 esigi asti, 702 ms",dc2,rack-C,prod
ALM-10478,2026-06-03T02:29:42,SyslogNG,ao-020-billing,billing-service,3,latency_high,"Yanit suresi p99 esigi asti, 1130 ms",dc2,rack-C,prod
ALM-10403,2026-06-03T02:29:44,AppDynamics,ao-027-order,order-service,4,latency_high,"Yanit suresi p99 esigi asti, 912 ms",dc1,rack-A,prod
ALM-10315,2026-06-03T02:29:55,OBM,ao-036-billing,billing-db,5,txn_fail,"Islem basarisiz, hata orani yuzde 76",dc2,rack-A,prod
ALM-10475,2026-06-03T02:29:59,Zabbix,ao-025-payment,payment-service,5,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu IO-ENOSPC",dc1,rack-B,prod
ALM-10359,2026-06-03T02:30:00,Prometheus,ao-021-charging,charging-service,4,latency_high,"Yanit suresi p99 esigi asti, 870 ms",dc1,rack-A,prod
ALM-10483,2026-06-03T02:30:01,OBM,ao-018-billing,billing-service,4,latency_high,"Yanit suresi p99 esigi asti, 764 ms",dc2,rack-A,prod
ALM-10437,2026-06-03T02:30:26,SyslogNG,ao-025-payment,payment-service,4,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu IO-ENOSPC",dc1,rack-B,prod
ALM-10488,2026-06-03T02:30:29,Prometheus,ao-024-payment,payment-service,3,latency_high,"Yanit suresi p99 esigi asti, 690 ms",dc2,rack-A,prod
ALM-10320,2026-06-03T02:30:40,Prometheus,ao-023-charging,charging-service,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 87",dc1,rack-C,prod
ALM-10524,2026-06-03T02:30:40,AppDynamics,ao-016-subscriber,subscriber-service,1,ntp_drift,Saat sapmasi 566 ms,dc2,rack-B,prod
ALM-10364,2026-06-03T02:30:43,SyslogNG,ao-028-order,order-service,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 85",dc2,rack-B,prod
ALM-10434,2026-06-03T02:30:44,Prometheus,ao-021-charging,charging-service,4,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu IO-ENOSPC",dc1,rack-A,prod
ALM-10341,2026-06-03T02:30:47,SyslogNG,ao-023-charging,charging-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (119 ms),dc1,rack-C,prod
ALM-10353,2026-06-03T02:30:49,Prometheus,ao-035-billing,billing-db,4,txn_fail,"Islem basarisiz, hata orani yuzde 85",dc1,rack-C,prod
ALM-10391,2026-06-03T02:30:56,OBM,ao-022-charging,charging-service,3,latency_high,"Yanit suresi p99 esigi asti, 891 ms",dc2,rack-B,prod
ALM-10473,2026-06-03T02:30:58,Zabbix,ao-026-payment,payment-service,4,latency_high,"Yanit suresi p99 esigi asti, 818 ms",dc2,rack-C,prod
ALM-10361,2026-06-03T02:31:01,Prometheus,ao-020-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 90",dc2,rack-C,prod
ALM-10523,2026-06-03T02:31:10,Prometheus,ao-005-mobile,mobile-bff,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 93 saniye",dc1,rack-C,prod
ALM-10407,2026-06-03T02:31:13,Prometheus,ao-027-order,order-service,4,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu ORA-19502",dc1,rack-A,prod
ALM-10464,2026-06-03T02:31:15,AppDynamics,ao-035-billing,billing-db,4,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu ORA-19502",dc1,rack-C,prod
ALM-10511,2026-06-03T02:31:35,Prometheus,ao-048-batch,batch-scheduler,2,backup_warn,Yedekleme 42 dakika gecikmeli,dc2,rack-A,prod
ALM-10463,2026-06-03T02:31:46,OBM,ao-028-order,order-service,3,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 110",dc2,rack-B,prod
ALM-10467,2026-06-03T02:31:49,AppDynamics,ao-034-billing,billing-db,4,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu ORA-19502",dc2,rack-B,prod
ALM-10362,2026-06-03T02:31:51,SyslogNG,ao-027-order,order-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 95",dc1,rack-A,prod
ALM-10430,2026-06-03T02:31:52,AppDynamics,ao-034-billing,billing-db,5,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu DB-WRITE-07",dc2,rack-B,prod
ALM-10345,2026-06-03T02:32:05,AppDynamics,ao-025-payment,payment-service,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 85",dc1,rack-B,prod
ALM-10499,2026-06-03T02:32:09,AppDynamics,ao-019-billing,billing-service,5,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (254 ms),dc1,rack-B,prod
ALM-10482,2026-06-03T02:32:17,AppDynamics,ao-018-billing,billing-service,5,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu ORA-19502",dc2,rack-A,prod
ALM-10365,2026-06-03T02:32:36,Zabbix,ao-018-billing,billing-service,4,latency_high,"Yanit suresi p99 esigi asti, 729 ms",dc2,rack-A,prod
ALM-10480,2026-06-03T02:32:43,OBM,ao-020-billing,billing-service,3,latency_high,"Yanit suresi p99 esigi asti, 1082 ms",dc2,rack-C,prod
ALM-10500,2026-06-03T02:32:50,AppDynamics,ao-023-charging,charging-service,4,http_5xx,HTTP 5xx hata orani yuzde 21 seviyesine cikti,dc1,rack-C,prod
ALM-10317,2026-06-03T02:33:00,OBM,ao-024-payment,payment-service,5,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu ORA-19502",dc2,rack-A,prod
ALM-10456,2026-06-03T02:33:09,SyslogNG,ao-018-billing,billing-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 83",dc2,rack-A,prod
ALM-10412,2026-06-03T02:33:14,OBM,ao-022-charging,charging-service,4,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu DB-WRITE-07",dc2,rack-B,prod
ALM-10342,2026-06-03T02:33:22,Prometheus,ao-024-payment,payment-service,4,http_5xx,HTTP 5xx hata orani yuzde 40 seviyesine cikti,dc2,rack-A,prod
ALM-10411,2026-06-03T02:33:24,Zabbix,ao-049-invoice,invoice-batch,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (222 ms),dc1,rack-B,prod
ALM-10502,2026-06-03T02:33:45,OBM,ao-027-order,order-service,5,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu DB-WRITE-07",dc1,rack-A,prod
ALM-10422,2026-06-03T02:34:02,Prometheus,ao-019-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 84",dc1,rack-B,prod
ALM-10389,2026-06-03T02:34:11,AppDynamics,ao-023-charging,charging-service,4,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu DB-WRITE-07",dc1,rack-C,prod
ALM-10485,2026-06-03T02:34:12,Prometheus,ao-036-billing,billing-db,4,http_5xx,HTTP 5xx hata orani yuzde 64 seviyesine cikti,dc2,rack-A,prod
ALM-10399,2026-06-03T02:34:16,SyslogNG,ao-026-payment,payment-service,4,latency_high,"Yanit suresi p99 esigi asti, 582 ms",dc2,rack-C,prod
ALM-10455,2026-06-03T02:34:22,SyslogNG,ao-018-billing,billing-service,4,timeout,billing-db servisine yapilan cagri zaman asimina ugradi (260 ms),dc2,rack-A,prod
ALM-10381,2026-06-03T02:34:25,OBM,ao-035-billing,billing-db,5,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (259 ms),dc1,rack-C,prod
ALM-10435,2026-06-03T02:34:25,SyslogNG,ao-036-billing,billing-db,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (129 ms),dc2,rack-A,prod
ALM-10393,2026-06-03T02:34:26,OBM,ao-020-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 98",dc2,rack-C,prod
ALM-10528,2026-06-03T02:34:26,Zabbix,ao-006-mobile,mobile-bff,1,cert_expiry,Sertifika 28 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-10532,2026-06-03T02:34:33,Zabbix,ao-040-message,message-queue,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 58 saniye",dc2,rack-B,prod
ALM-10366,2026-06-03T02:34:34,Zabbix,ao-021-charging,charging-service,4,latency_high,"Yanit suresi p99 esigi asti, 1044 ms",dc1,rack-A,prod
ALM-10425,2026-06-03T02:34:50,OBM,ao-018-billing,billing-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (192 ms),dc2,rack-A,prod
ALM-10427,2026-06-03T02:35:12,OBM,ao-026-payment,payment-service,5,db_write_fail,"Veritabani yazma islemi basarisiz, hata kodu DB-WRITE-07",dc2,rack-C,prod
ALM-10401,2026-06-03T02:35:15,AppDynamics,ao-035-billing,billing-db,4,txn_fail,"Islem basarisiz, hata orani yuzde 81",dc1,rack-C,prod
ALM-10312,2026-06-03T02:35:35,Prometheus,ao-023-charging,charging-service,4,latency_high,"Yanit suresi p99 esigi asti, 321 ms",dc1,rack-C,prod
ALM-10326,2026-06-03T02:35:38,OBM,ao-020-billing,billing-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 74",dc2,rack-C,prod
ALM-10409,2026-06-03T02:35:41,OBM,ao-024-payment,payment-service,4,latency_high,"Yanit suresi p99 esigi asti, 558 ms",dc2,rack-A,prod
ALM-10402,2026-06-03T02:35:49,Zabbix,ao-025-payment,payment-service,4,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (243 ms),dc1,rack-B,prod
ALM-10447,2026-06-03T02:35:56,OBM,ao-022-charging,charging-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 78",dc2,rack-B,prod
ALM-10390,2026-06-03T02:35:57,SyslogNG,ao-022-charging,charging-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc2,rack-B,prod
ALM-10444,2026-06-03T02:36:02,OBM,ao-026-payment,payment-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 76",dc2,rack-C,prod
ALM-10517,2026-06-03T02:36:02,Zabbix,ao-033-subscriber,subscriber-db,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 96 saniye",dc1,rack-A,prod
ALM-10537,2026-06-03T02:37:11,OBM,ao-008-web,web-bff,2,cert_expiry,Sertifika 28 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-10526,2026-06-03T02:37:53,SyslogNG,ao-050-reconciliation,reconciliation-batch,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 75 dolu",dc2,rack-C,prod
ALM-10527,2026-06-03T02:38:45,SyslogNG,ao-038-cache,cache-cluster,3,network_flap,Arayuz eth0 link durumu 60 kez degisti,dc2,rack-C,prod
ALM-10510,2026-06-03T02:38:57,Prometheus,ao-006-mobile,mobile-bff,3,network_flap,Arayuz eth0 link durumu 56 kez degisti,dc2,rack-A,prod
